Fecha_Publicación,Titulo,viewCount,likeCount,dislikeCount,commentCount,Duración [segs],Tags,Descripcion,videoID,Edicion,TEDx
14/12/12,Part I: Horacio Burgos at TEDxCordoba 2012,1.335,12.0,0.0,0.0,538.0,"['Entertainment', 'tedx', 'Music', 'Performance', 'ted x', 'ted talks', 'ted', 'tedx talk', 'Spanish', 'Argentina', 'ted talk', 'TEDxCordoba', 'Culture', 'tedx talks']","Horacio Burgos. Fundador de ""Horacio Burgos Trío"", ha recorrido una destacada trayectoria, participando en grabaciones y conciertos junto a otros grandes como Mercedes Sosa, Rubén Rada y Alejandro Dolina. 
 

 .......
 

 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations).",gOkva82LxXI,TEDxCordoba 2012,TEDxCórdoba
14/12/12,Todo lo que usted nunca escuchó sobre el trabajo creativo: Eugenio Zanetti at TEDxCordoba 2012,72.391,274.0,54.0,26.0,1.188,"['ted talk', 'ted', 'tedx talks', 'Film', 'tedx talk', 'ted x', 'TEDxCordoba', 'Spanish', 'ted talks', 'tedx', 'Culture', 'Argentina', 'Entertainment']","Eugenio Zanetti. Consagrado artista argentino con una extraordinaria carrera internacional, ganador de un Oscar de la Academia de Hollywood. 
 

 .......
 

 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations).",TaZdGhYtHGQ,TEDxCordoba 2012,TEDxCórdoba
15/12/12,Happiness as a development goal - Lhaba Tshering at TEDxCordoba 2012,10.206,59.0,2.0,4.0,957.0,"['Politics', 'ted x', 'ted', 'ted talk', 'TEDxCordoba', 'Social Change', 'English', 'tedx talk', 'Argentina', 'tedx', 'ted talks', 'tedx talks', 'Lifestyle']","Jefe de Planificación de la Secretaría de Desarrollo Sustentable de la Comisión de Felicidad Interna Bruta de Bután.
 

 .......
 

 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations).",CN81UGIdQN8,TEDxCordoba 2012,TEDxCórdoba
15/12/12,Horacio Burgos at TEDxCordoba 2012 - Part II,1.225,7.0,0.0,2.0,468.0,"['tedx', 'Music', 'Spanish', 'tedx talks', 'ted x', 'Performance', 'TEDxCordoba', 'Culture', 'ted', 'Argentina', 'ted talk', 'ted talks', 'Entertainment', 'tedx talk']","Horacio Burgos. Fundador de ""Horacio Burgos Trío"", ha recorrido una destacada trayectoria, participando en grabaciones y conciertos junto a otros grandes como Mercedes Sosa, Rubén Rada y Alejandro Dolina. 
 

 .......
 

 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations).",9g1MKfUa1-I,TEDxCordoba 2012,TEDxCórdoba
15/12/12,Rio a mares: Pedro Paiva at TEDxCordoba 2012,3.544,41.0,2.0,1.0,1.113,"['Entertainment', 'Performance', 'ted x', 'Spanish', 'TEDxCordoba', 'Argentina', 'ted', 'tedx talks', 'ted talks', 'tedx talk', 'ted talk', 'tedx']","Pedro Paiva: Nos dicde: ""Río a mares. Nuestras vidas son los ríos que van a dar a la mar, que es el reír"". Creador y actor en el grupo ""Los Modernos"", junto con Alejandro Orlando. Ha sido artesano, escritor y cantor. 
 

 .......
 

 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations).",YQmTNwaihO0,TEDxCordoba 2012,TEDxCórdoba
6/02/13,"Narrarse la vida, tal como deseamos vivirla: Ana Maria Bovo at TEDxCordoba 2012",188.213,2.242,92.0,97.0,1.064,"['ted x', 'tedxcordoba', 'ted', 'ted talks', 'tedx', 'ted talk', 'tedxcordoba 2012', 'tedx talks', 'tedx cordoba', 'tedx talk']","Ana María Bovo: Actriz, escritora, docente, dramaturga y directora teatral. Tiene una extensa trayectoria como narradora y es reconocida como una de las mejores en la Argentina. Nos propone ""Narrarse la vida, tal como deseamos vivirla"".
 .......
 

 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations).",qd7bV2rYRKI,TEDxCordoba 2012,TEDxCórdoba
17/03/13,TEDxCordoba - Link a charlas 2012,144,0.0,0.0,0.0,193.0,"['charlas tedx cordobesas', 'Tedx Cordoba', 'pecas soriano', 'tedxcordoba 2012', 'tedx córdoba', 'tedxcordoba2012', 'eugenio zanetti', 'ana maría bovo', 'lhaba tsering', 'tedxcba']","El link exacto de todas las charlas de la edición 2012 del TEDxCórdoba 2012, realizado el viernes 24 de Agosto´12",rc_f2Sh8Cp4,TEDxCordoba 2012,TEDxCórdoba
9/05/11,The hidden beauty of pollination | Louie Schwartzberg,428.900,3.247,70.0,170.0,461.0,"['Louie', 'Schwartzberg', 'TEDTalks', 'TED', 'talks', 'pollen', 'photos', 'photographs', 'bees', 'honeybees', 'animals', 'insects', 'biology', 'nature', 'life']","http://www.ted.com Pollination: it's vital to life on Earth, but largely unseen by the human eye. Filmmaker Louie Schwartzberg shows us the intricate world of pollen and pollinators with gorgeous high-speed images from his film ""Wings of Life,"" inspired by the vanishing of one of nature's primary pollinators, the honeybee.",eqsXc_aefKI,Primavera TED todo el año,TEDxCórdoba
17/05/07,12 sustainable design ideas from nature | Janine Benyus,579.108,3.657,93.0,288.0,1.44,"['TED', 'TEDtalks', 'talks', 'janine benyus', 'janine', 'benyus', 'sustainable', 'design', 'biomimicry', 'innovation', 'sustainability', 'biology', 'science', 'green chemistry', 'chemistry', 'biological sciences', 'water', 'Inspired by Nature', 'what is innovation', 'fresh water', 'freshwater', 'biomimetics', 'nature', 'adapt', 'adaptation', 'plant', 'planet', 'earth', 'organism', 'organisms', 'self-assembly', 'self assembly', 'CO2', 'carbon dioxide', 'carbon', 'thin film interference', 'thin film', 'mimic', 'foreplay', 'protein', 'proteins', 'western grebes']","http://www.ted.com In this inspiring talk about recent developments in biomimicry, Janine Benyus provides heartening examples of ways in which nature is already influencing the products and systems we build.
 

 TEDTalks is a daily video podcast of the best talks and performances from the TED Conference, where the world's leading thinkers and doers are invited to give the talk of their lives in 18 minutes. TED stands for Technology, Entertainment, and Design, and TEDTalks cover these topics as well as science, business, politics and the arts. Watch the Top 10 TEDTalks on TED.com, at
 http://www.ted.com/index.php/talks/top10
 

 Follow us on Twitter
 http://www.twitter.com/tednews
 

 Checkout our Facebook page for TED exclusives
 https://www.facebook.com/TED",n77BfxnVlyc,Primavera TED todo el año,TEDxCórdoba
11/06/11,Gratitude | Louie Schwartzberg | TEDxSF,5.701.685,39.969,1.025,1.347,596.0,"['tedx', 'TEDx San Francisco', 'nature', 'Gratitude', 'tedx talk', 'louie schwartzberg', 'ted talk', 'time lapse', 'TEDxSF', 'ted talks', 'Blacklight Films', 'Nature (journal)', 'stop motion', 'Time-lapse Photography', 'time lapse photography', 'TEDx', 'photography', 'Brother David Steindl-Rast', 'ted x', 'gratitude', 'Gary Malkin', 'animation', 'ted', 'tedx talks', 'Happiness']","Nature's beauty can be easily missed — but not through Louie Schwartzberg's lens. His stunning time-lapse photography, accompanied by powerful words from Benedictine monk Brother David Steindl-Rast, serves as a meditation on being grateful for every day. (Filmed at TEDxSF.)
 

 Learn more about Louie and Moving Art at www.movingart.com.
 

 Louie Schwartzberg is an award-winning cinematographer, director and producer who captures breathtaking images that celebrate life — revealing connections, universal rhythms, patterns and beauty.
 

 Louie's notable career spans feature films, television shows, commercials and documentaries. He won two Clio Awards for TV advertising, including best environmental broadcast spot, an Emmy nomination for best cinematography and the Heartland Film Festival's Truly Moving Picture Award for the feature film ""America's Heart & Soul."" Schwartzberg founded Moving Art to use the power of media to inspire and entertain through television programming, DVD products, and full-length motion picture and IMAX films. His new film ""Wings of Life"" will be released by Disneynature.",gXDMoiEkyuQ,Primavera TED todo el año,TEDxCórdoba
26/04/12,The surprising science of happiness | Dan Gilbert,3.521.819,30.029,1.278,1.328,1.28,"['Dan Gilbert', 'brain', 'choice', 'culture', 'evolution', 'happiness', 'psychology', 'science', 'TED', 'TEDTalk', 'TEDTalks', 'TED Talk', 'TED Talks']","http://www.ted.com Dan Gilbert, author of Stumbling on Happiness, challenges the idea that we'll be miserable if we don't get what we want. Our ""psychological immune system"" lets us feel truly happy even when things don't go as planned.
 

 TEDTalks is a daily video podcast of the best talks and performances from the TED Conference, where the world's leading thinkers and doers give the talk of their lives in 18 minutes. Featured speakers have included Al Gore on climate change, Philippe Starck on design, Jill Bolte Taylor on observing her own stroke, Nicholas Negroponte on One Laptop per Child, Jane Goodall on chimpanzees, Bill Gates on malaria and mosquitoes, Pattie Maes on the ""Sixth Sense"" wearable tech, and ""Lost"" producer JJ Abrams on the allure of mystery. TED stands for Technology, Entertainment, Design, and TEDTalks cover these topics as well as science, business, development and the arts. Closed captions and translated subtitles in a variety of languages are now available on TED.com, at http://www.ted.com/translate
 

 If you have questions or comments about this or other TED videos, please go to http://support.ted.com",4q1dgn_C0AU,Primavera TED todo el año,TEDxCórdoba
1/01/12,TEDxRosario - Chiqui González - Ser un Salto,24.683,215.0,3.0,12.0,1.166,"['olvido', 'spanish', 'Rosario', 'Argentina', 'culture', 'solidaridad', 'español', 'cultura', 'secretaria', 'psycology', 'tedx talk', 'community', 'ministra', 'TEDx', 'ted', 'rostower', 'santa fe', 'buenosaires', 'honradez', 'global issues', 'tedx talks', 'education', 'percepción', 'ted talks', 'social change', 'ted talk', 'ted x', 'riodelaplata', 'tedx', 'afecto', 'ministerio', 'comunidad']","TEDxRosario se realiza en la ciudad de Rosario, Argentina
 http://www.tedxrosario.com.ar
 

 Chiqui Gonzalez nos enseña que el afecto es un verbo!
 

 Chiqui ha dedicado su vida a trabajar en diferentes espacios y ámbitos de la cultura. Mayormente en la ciudad de Rosario, donde nació y se crió en el barrio Saladillo, para luego comenzar una extensa producción teatral como actriz, directora y dramaturga dentro y fuera del país.
 

 Habiendo estudiado Derecho de Familia con Posgrado de la Facultad de Derecho y Ciencias Políticas de la UNR, ejerció muy poco tiempo para luego dedicarse de lleno junto a grandes artistas a proyectos como ""Desnuda de terciopelo"", (1993-2002 -- Ganadora del premio Estrella de mar), ""Bajo el ala del sombrero"", (1989-1993 -- Agrupación Filodramática ""Te quisimos con locura""), y ""Orquesta de señoritas"" (1998 -- En el marco del Primer Encuentro Internacional de Escritoras), entre muchas otras que perduran en el acervo cultural de la ciudad.
 

 Asimismo fue participe de la apertura de diversos circuitos de teatro independiente como la Sociedad del Ángel, Agrupación Discepolín y el Teatro Arteón.
 

 Ya los 90 la encontraron con nuevos desafíos y equipos de trabajo, sin perder el vínculo con la docencia, la formación, la creación y la invención. Tuvo a su cargo así la Dirección General del Centro del Expresiones Contemporáneas (1996 -- 1999), el Proyecto ""La Ciudad de los Niños"" (1996 -- 2001) y la Isla de los Inventos (2004 -- 2006).
 

 De esta manera surgiría un gran amor que la acompañaría hasta el día de hoy: los niños, el juego, la infancia, las imágenes y el trabajo cotidiano con los ciudadanos. Desde esta iniciativa se ocupó del diseño, marco conceptual, dirección del equipo creador y asesor, así como la creación de muestras y dispositivos lúdicos del ""Tríptico de la infancia"" de Rosario, integrado por la Granja de la Infancia, el Jardín de los niños y la Isla de los Inventos que actualmente son orgullo de todos y nos representan en el exterior.
 

 No abandonó nunca de dar clases y como lo viene haciendo desde hace más de una década viaja a la Escuela Internacional de Cine y Televisión ECTV, de San Antonio de los Baños, Cuba y es profesora de las materia ""Teoría y estética de los Medios"" y ""Dirección de Actores"" de la Carrera Diseño de Imagen y Sonido Facultad de Arquitectura, Diseño y Urbanismo, Universidad Nacional de Buenos Aires (FADU -- UBA). Ciudad de Buenos Aires. A la vez que dicta permanentemente talleres, seminarios, conferencias y capacitaciones en el país y el exterior.
 

 Entre el 2006 y 2007 fue Secretaría de Cultura de la ciudad Rosario y desde diciembre del 2007 se desarrolla como Ministra de Innovación y Cultura del Gobierno de la Provincia de Santa Fe, lo que le permitió conocer muchas otras realidades, abrir su abanico de acción para seguir creando. En estos años abrió junto a destacados equipos de colaboradores ""El Molino"", Fábrica Cultural, ""La Redonda"", Arte y Vida Cotidianda y La Esquina Encendida, tres nuevos ámbitos de participación, construcción, juego y aprendizaje públicos y abiertos a todos los ciudadanos, que junto al Tríptico de la Infancia de Rosario buscan una nueva manera de ver los vínculos sociales a través de un pensamiento
 innovador.
 

 About TEDx:
 In the spirit of ideas worth spreading, TEDx is a program of local, self-organized events that bring people together to share a TED-like experience. At a TEDx event, TEDTalks video and live speakers combine to spark deep discussion and connection in a small group. These local, self-organized events are branded TEDx, where x = independently organized TED event. The TED Conference provides general guidance for the TEDx program, but individual TEDx events are self-organized.* (*Subject to certain rules and regulations)",JC86OfCRb4Q,Primavera TED todo el año,TEDxCórdoba
